departure_date,booking_date,cum_bookings
6/12/2012,6/5/2012,181
6/12/2012,6/6/2012,185
6/12/2012,6/7/2012,193
6/12/2012,6/8/2012,199
6/12/2012,6/9/2012,200
6/12/2012,6/10/2012,213
6/12/2012,6/11/2012,220
6/12/2012,6/12/2012,232
6/13/2012,4/14/2012,0
6/13/2012,4/15/2012,0
6/13/2012,4/16/2012,0
6/13/2012,4/17/2012,2
6/13/2012,4/18/2012,2
6/13/2012,4/19/2012,2
6/13/2012,4/20/2012,2
6/13/2012,4/21/2012,2
6/13/2012,4/22/2012,2
6/13/2012,4/23/2012,2
6/13/2012,4/24/2012,3
6/13/2012,4/25/2012,3
6/13/2012,4/26/2012,5
6/13/2012,4/27/2012,9
6/13/2012,4/28/2012,9
6/13/2012,4/29/2012,9
6/13/2012,4/30/2012,10
6/13/2012,5/1/2012,11
6/13/2012,5/2/2012,12
6/13/2012,5/3/2012,23
6/13/2012,5/4/2012,23
6/13/2012,5/5/2012,23
6/13/2012,5/6/2012,25
6/13/2012,5/7/2012,28
6/13/2012,5/8/2012,31
6/13/2012,5/9/2012,35
6/13/2012,5/10/2012,37
6/13/2012,5/11/2012,37
6/13/2012,5/12/2012,38
6/13/2012,5/13/2012,38
6/13/2012,5/14/2012,43
6/13/2012,5/15/2012,50
6/13/2012,5/16/2012,60
6/13/2012,5/17/2012,67
6/13/2012,5/18/2012,72
6/13/2012,5/19/2012,75
6/13/2012,5/20/2012,75
6/13/2012,5/21/2012,82
6/13/2012,5/22/2012,87
6/13/2012,5/23/2012,96
6/13/2012,5/24/2012,100
6/13/2012,5/25/2012,107
6/13/2012,5/26/2012,107
6/13/2012,5/27/2012,107
6/13/2012,5/28/2012,108
6/13/2012,5/29/2012,116
6/13/2012,5/30/2012,142
6/13/2012,5/31/2012,149
6/13/2012,6/1/2012,155
6/13/2012,6/2/2012,156
6/13/2012,6/3/2012,159
6/13/2012,6/4/2012,169
6/13/2012,6/5/2012,173
6/13/2012,6/6/2012,179
6/13/2012,6/7/2012,187
6/13/2012,6/8/2012,194
6/13/2012,6/9/2012,194
6/13/2012,6/10/2012,199
6/13/2012,6/11/2012,208
6/13/2012,6/12/2012,223
6/13/2012,6/13/2012,244
6/14/2012,4/15/2012,0
6/14/2012,4/16/2012,0
6/14/2012,4/17/2012,2
6/14/2012,4/18/2012,2
6/14/2012,4/19/2012,2
6/14/2012,4/20/2012,2
6/14/2012,4/21/2012,2
6/14/2012,4/22/2012,2
6/14/2012,4/23/2012,2
6/14/2012,4/24/2012,2
6/14/2012,4/25/2012,2
6/14/2012,4/26/2012,3
6/14/2012,4/27/2012,5
6/14/2012,4/28/2012,5
6/14/2012,4/29/2012,5
6/14/2012,4/30/2012,6
6/14/2012,5/1/2012,7
6/14/2012,5/2/2012,7
6/14/2012,5/3/2012,15
6/14/2012,5/4/2012,15
6/14/2012,5/5/2012,15
6/14/2012,5/6/2012,17
6/14/2012,5/7/2012,17
6/14/2012,5/8/2012,19
6/14/2012,5/9/2012,20
6/14/2012,5/10/2012,20
6/14/2012,5/11/2012,20
6/14/2012,5/12/2012,20
6/14/2012,5/13/2012,20
6/14/2012,5/14/2012,22
6/14/2012,5/15/2012,22
6/14/2012,5/16/2012,25
6/14/2012,5/17/2012,30
6/14/2012,5/18/2012,34
6/14/2012,5/19/2012,36
6/14/2012,5/20/2012,36
6/14/2012,5/21/2012,42
6/14/2012,5/22/2012,46
6/14/2012,5/23/2012,54
6/14/2012,5/24/2012,56
6/14/2012,5/25/2012,60
6/14/2012,5/26/2012,60
6/14/2012,5/27/2012,60
6/14/2012,5/28/2012,61
6/14/2012,5/29/2012,77
6/14/2012,5/30/2012,79
6/14/2012,5/31/2012,84
6/14/2012,6/1/2012,87
6/14/2012,6/2/2012,87
6/14/2012,6/3/2012,90
6/14/2012,6/4/2012,93
6/14/2012,6/5/2012,97
6/14/2012,6/6/2012,109
6/14/2012,6/7/2012,113
6/14/2012,6/8/2012,123
6/14/2012,6/9/2012,123
6/14/2012,6/10/2012,127
6/14/2012,6/11/2012,139
6/14/2012,6/12/2012,152
6/14/2012,6/13/2012,171
6/14/2012,6/14/2012,214
6/15/2012,4/16/2012,0
6/15/2012,4/17/2012,0
6/15/2012,4/18/2012,0
6/15/2012,4/19/2012,0
6/15/2012,4/20/2012,0
6/15/2012,4/21/2012,0
6/15/2012,4/22/2012,0
6/15/2012,4/23/2012,0
6/15/2012,4/24/2012,0
6/15/2012,4/25/2012,0
6/15/2012,4/26/2012,0
6/15/2012,4/27/2012,0
6/15/2012,4/28/2012,0
6/15/2012,4/29/2012,0
6/15/2012,4/30/2012,0
6/15/2012,5/1/2012,0
6/15/2012,5/2/2012,0
6/15/2012,5/3/2012,4
6/15/2012,5/4/2012,4
6/15/2012,5/5/2012,4
6/15/2012,5/6/2012,6
6/15/2012,5/7/2012,6
6/15/2012,5/8/2012,6
6/15/2012,5/9/2012,7
6/15/2012,5/10/2012,7
6/15/2012,5/11/2012,7
6/15/2012,5/12/2012,7
6/15/2012,5/13/2012,7
6/15/2012,5/14/2012,8
6/15/2012,5/15/2012,8
6/15/2012,5/16/2012,11
6/15/2012,5/17/2012,11
6/15/2012,5/18/2012,16
6/15/2012,5/19/2012,18
6/15/2012,5/20/2012,18
6/15/2012,5/21/2012,18
6/15/2012,5/22/2012,21
6/15/2012,5/23/2012,25
6/15/2012,5/24/2012,26
6/15/2012,5/25/2012,30
6/15/2012,5/26/2012,30
6/15/2012,5/27/2012,30
6/15/2012,5/28/2012,30
6/15/2012,5/29/2012,41
6/15/2012,5/30/2012,41
6/15/2012,5/31/2012,41
6/15/2012,6/1/2012,41
6/15/2012,6/2/2012,42
6/15/2012,6/3/2012,44
6/15/2012,6/4/2012,44
6/15/2012,6/5/2012,47
6/15/2012,6/6/2012,50
6/15/2012,6/7/2012,50
6/15/2012,6/8/2012,58
6/15/2012,6/9/2012,60
6/15/2012,6/10/2012,64
6/15/2012,6/11/2012,75
6/15/2012,6/12/2012,80
6/15/2012,6/13/2012,87
6/15/2012,6/14/2012,96
6/15/2012,6/15/2012,128
6/16/2012,4/17/2012,0
6/16/2012,4/18/2012,0
6/16/2012,4/19/2012,1
6/16/2012,4/20/2012,1
6/16/2012,4/21/2012,1
6/16/2012,4/22/2012,1
6/16/2012,4/23/2012,1
6/16/2012,4/24/2012,1
6/16/2012,4/25/2012,1
6/16/2012,4/26/2012,1
6/16/2012,4/27/2012,1
6/16/2012,4/28/2012,1
6/16/2012,4/29/2012,1
6/16/2012,4/30/2012,1
6/16/2012,5/1/2012,1
6/16/2012,5/2/2012,4
6/16/2012,5/3/2012,8
6/16/2012,5/4/2012,8
6/16/2012,5/5/2012,8
6/16/2012,5/6/2012,10
6/16/2012,5/7/2012,10
6/16/2012,5/8/2012,10
6/16/2012,5/9/2012,10
6/16/2012,5/10/2012,12
6/16/2012,5/11/2012,12
6/16/2012,5/12/2012,12
6/16/2012,5/13/2012,12
6/16/2012,5/14/2012,12
6/16/2012,5/15/2012,13
6/16/2012,5/16/2012,16
6/16/2012,5/17/2012,16
6/16/2012,5/18/2012,21
6/16/2012,5/19/2012,23
6/16/2012,5/20/2012,23
6/16/2012,5/21/2012,24
6/16/2012,5/22/2012,24
6/16/2012,5/23/2012,25
6/16/2012,5/24/2012,26
6/16/2012,5/25/2012,28
6/16/2012,5/26/2012,28
6/16/2012,5/27/2012,28
6/16/2012,5/28/2012,28
6/16/2012,5/29/2012,39
6/16/2012,5/30/2012,39
6/16/2012,5/31/2012,41
6/16/2012,6/1/2012,42
6/16/2012,6/2/2012,43
6/16/2012,6/3/2012,45
6/16/2012,6/4/2012,45
6/16/2012,6/5/2012,47
6/16/2012,6/6/2012,48
6/16/2012,6/7/2012,49
6/16/2012,6/8/2012,55
6/16/2012,6/9/2012,58
6/16/2012,6/10/2012,62
6/16/2012,6/11/2012,69
6/16/2012,6/12/2012,71
6/16/2012,6/13/2012,74
6/16/2012,6/14/2012,79
6/16/2012,6/15/2012,103
6/16/2012,6/16/2012,158
6/17/2012,4/18/2012,0
6/17/2012,4/19/2012,1
6/17/2012,4/20/2012,1
6/17/2012,4/21/2012,1
6/17/2012,4/22/2012,1
6/17/2012,4/23/2012,1
6/17/2012,4/24/2012,1
6/17/2012,4/25/2012,3
6/17/2012,4/26/2012,7
6/17/2012,4/27/2012,7
6/17/2012,4/28/2012,7
6/17/2012,4/29/2012,7
6/17/2012,4/30/2012,9
6/17/2012,5/1/2012,13
6/17/2012,5/2/2012,36
6/17/2012,5/3/2012,48
6/17/2012,5/4/2012,48
6/17/2012,5/5/2012,48
6/17/2012,5/6/2012,50
6/17/2012,5/7/2012,50
6/17/2012,5/8/2012,50
6/17/2012,5/9/2012,50
6/17/2012,5/10/2012,50
6/17/2012,5/11/2012,50
6/17/2012,5/12/2012,50
6/17/2012,5/13/2012,50
6/17/2012,5/14/2012,50
6/17/2012,5/15/2012,50
6/17/2012,5/16/2012,50
6/17/2012,5/17/2012,50
6/17/2012,5/18/2012,53
6/17/2012,5/19/2012,55
6/17/2012,5/20/2012,55
6/17/2012,5/21/2012,57
6/17/2012,5/22/2012,57
6/17/2012,5/23/2012,58
6/17/2012,5/24/2012,64
6/17/2012,5/25/2012,66
6/17/2012,5/26/2012,66
6/17/2012,5/27/2012,66
6/17/2012,5/28/2012,66
6/17/2012,5/29/2012,69
6/17/2012,5/30/2012,71
6/17/2012,5/31/2012,71
6/17/2012,6/1/2012,76
6/17/2012,6/2/2012,76
6/17/2012,6/3/2012,78
6/17/2012,6/4/2012,79
6/17/2012,6/5/2012,81
6/17/2012,6/6/2012,81
6/17/2012,6/7/2012,88
6/17/2012,6/8/2012,91
6/17/2012,6/9/2012,91
6/17/2012,6/10/2012,93
6/17/2012,6/11/2012,95
6/17/2012,6/12/2012,99
6/17/2012,6/13/2012,107
6/17/2012,6/14/2012,112
6/17/2012,6/15/2012,116
6/17/2012,6/16/2012,124
6/17/2012,6/17/2012,153
6/18/2012,4/19/2012,1
6/18/2012,4/20/2012,1
6/18/2012,4/21/2012,1
6/18/2012,4/22/2012,1
6/18/2012,4/23/2012,1
6/18/2012,4/24/2012,2
6/18/2012,4/25/2012,4
6/18/2012,4/26/2012,10
6/18/2012,4/27/2012,16
6/18/2012,4/28/2012,16
6/18/2012,4/29/2012,16
6/18/2012,4/30/2012,18
6/18/2012,5/1/2012,22
6/18/2012,5/2/2012,46
6/18/2012,5/3/2012,58
6/18/2012,5/4/2012,58
6/18/2012,5/5/2012,58
6/18/2012,5/6/2012,60
6/18/2012,5/7/2012,60
6/18/2012,5/8/2012,60
6/18/2012,5/9/2012,60
6/18/2012,5/10/2012,60
6/18/2012,5/11/2012,60
6/18/2012,5/12/2012,60
6/18/2012,5/13/2012,60
6/18/2012,5/14/2012,62
6/18/2012,5/15/2012,62
6/18/2012,5/16/2012,62
6/18/2012,5/17/2012,62
6/18/2012,5/18/2012,65
6/18/2012,5/19/2012,67
6/18/2012,5/20/2012,67
6/18/2012,5/21/2012,69
6/18/2012,5/22/2012,69
6/18/2012,5/23/2012,70
6/18/2012,5/24/2012,76
6/18/2012,5/25/2012,78
6/18/2012,5/26/2012,78
6/18/2012,5/27/2012,78
6/18/2012,5/28/2012,78
6/18/2012,5/29/2012,81
6/18/2012,5/30/2012,85
6/18/2012,5/31/2012,85
6/18/2012,6/1/2012,88
6/18/2012,6/2/2012,88
6/18/2012,6/3/2012,90
6/18/2012,6/4/2012,91
6/18/2012,6/5/2012,93
6/18/2012,6/6/2012,95
6/18/2012,6/7/2012,104
6/18/2012,6/8/2012,107
6/18/2012,6/9/2012,107
6/18/2012,6/10/2012,107
6/18/2012,6/11/2012,110
6/18/2012,6/12/2012,117
6/18/2012,6/13/2012,123
6/18/2012,6/14/2012,128
6/18/2012,6/15/2012,130
6/18/2012,6/16/2012,134
6/18/2012,6/17/2012,137
6/18/2012,6/18/2012,146
6/19/2012,4/20/2012,0
6/19/2012,4/21/2012,0
6/19/2012,4/22/2012,0
6/19/2012,4/23/2012,0
6/19/2012,4/24/2012,1
6/19/2012,4/25/2012,3
6/19/2012,4/26/2012,9
6/19/2012,4/27/2012,15
6/19/2012,4/28/2012,15
6/19/2012,4/29/2012,15
6/19/2012,4/30/2012,17
6/19/2012,5/1/2012,21
6/19/2012,5/2/2012,45
6/19/2012,5/3/2012,57
6/19/2012,5/4/2012,57
6/19/2012,5/5/2012,57
6/19/2012,5/6/2012,59
6/19/2012,5/7/2012,59
6/19/2012,5/8/2012,59
6/19/2012,5/9/2012,59
6/19/2012,5/10/2012,59
6/19/2012,5/11/2012,59
6/19/2012,5/12/2012,59
6/19/2012,5/13/2012,59
6/19/2012,5/14/2012,61
6/19/2012,5/15/2012,61
6/19/2012,5/16/2012,61
6/19/2012,5/17/2012,61
6/19/2012,5/18/2012,64
6/19/2012,5/19/2012,66
6/19/2012,5/20/2012,66
6/19/2012,5/21/2012,67
6/19/2012,5/22/2012,67
6/19/2012,5/23/2012,68
6/19/2012,5/24/2012,74
6/19/2012,5/25/2012,80
6/19/2012,5/26/2012,80
6/19/2012,5/27/2012,80
6/19/2012,5/28/2012,80
6/19/2012,5/29/2012,83
6/19/2012,5/30/2012,86
6/19/2012,5/31/2012,86
6/19/2012,6/1/2012,89
6/19/2012,6/2/2012,89
6/19/2012,6/3/2012,91
6/19/2012,6/4/2012,91
6/19/2012,6/5/2012,93
6/19/2012,6/6/2012,95
6/19/2012,6/7/2012,100
6/19/2012,6/8/2012,105
6/19/2012,6/9/2012,105
6/19/2012,6/10/2012,105
6/19/2012,6/11/2012,106
6/19/2012,6/12/2012,116
6/19/2012,6/13/2012,122
6/19/2012,6/14/2012,126
6/19/2012,6/15/2012,128
6/19/2012,6/16/2012,130
6/19/2012,6/17/2012,131
6/19/2012,6/18/2012,141
6/19/2012,6/19/2012,161
6/20/2012,4/21/2012,0
6/20/2012,4/22/2012,0
6/20/2012,4/23/2012,0
6/20/2012,4/24/2012,1
6/20/2012,4/25/2012,3
6/20/2012,4/26/2012,5
6/20/2012,4/27/2012,7
6/20/2012,4/28/2012,7
6/20/2012,4/29/2012,7
6/20/2012,4/30/2012,9
6/20/2012,5/1/2012,12
6/20/2012,5/2/2012,31
6/20/2012,5/3/2012,43
6/20/2012,5/4/2012,43
6/20/2012,5/5/2012,43
6/20/2012,5/6/2012,45
6/20/2012,5/7/2012,45
6/20/2012,5/8/2012,45
6/20/2012,5/9/2012,45
6/20/2012,5/10/2012,45
6/20/2012,5/11/2012,45
6/20/2012,5/12/2012,45
6/20/2012,5/13/2012,45
6/20/2012,5/14/2012,47
6/20/2012,5/15/2012,47
6/20/2012,5/16/2012,47
6/20/2012,5/17/2012,47
6/20/2012,5/18/2012,50
6/20/2012,5/19/2012,52
6/20/2012,5/20/2012,52
6/20/2012,5/21/2012,56
6/20/2012,5/22/2012,56
6/20/2012,5/23/2012,58
6/20/2012,5/24/2012,63
6/20/2012,5/25/2012,65
6/20/2012,5/26/2012,65
6/20/2012,5/27/2012,65
6/20/2012,5/28/2012,65
6/20/2012,5/29/2012,68
6/20/2012,5/30/2012,71
6/20/2012,5/31/2012,71
6/20/2012,6/1/2012,73
6/20/2012,6/2/2012,73
6/20/2012,6/3/2012,75
6/20/2012,6/4/2012,75
6/20/2012,6/5/2012,75
6/20/2012,6/6/2012,77
6/20/2012,6/7/2012,79
6/20/2012,6/8/2012,83
6/20/2012,6/9/2012,83
6/20/2012,6/10/2012,83
6/20/2012,6/11/2012,83
6/20/2012,6/12/2012,88
6/20/2012,6/13/2012,90
6/20/2012,6/14/2012,94
6/20/2012,6/15/2012,102
6/20/2012,6/16/2012,102
6/20/2012,6/17/2012,102
6/20/2012,6/18/2012,106
6/20/2012,6/19/2012,125
6/20/2012,6/20/2012,132
6/21/2012,4/22/2012,0
6/21/2012,4/23/2012,0
6/21/2012,4/24/2012,1
6/21/2012,4/25/2012,1
6/21/2012,4/26/2012,1
6/21/2012,4/27/2012,3
6/21/2012,4/28/2012,3
6/21/2012,4/29/2012,3
6/21/2012,4/30/2012,3
6/21/2012,5/1/2012,3
6/21/2012,5/2/2012,3
6/21/2012,5/3/2012,14
6/21/2012,5/4/2012,14
6/21/2012,5/5/2012,14
6/21/2012,5/6/2012,16
6/21/2012,5/7/2012,16
6/21/2012,5/8/2012,16
6/21/2012,5/9/2012,16
6/21/2012,5/10/2012,16
6/21/2012,5/11/2012,18
6/21/2012,5/12/2012,18
6/21/2012,5/13/2012,18
6/21/2012,5/14/2012,18
6/21/2012,5/15/2012,18
6/21/2012,5/16/2012,18
6/21/2012,5/17/2012,18
6/21/2012,5/18/2012,21
6/21/2012,5/19/2012,23
6/21/2012,5/20/2012,23
6/21/2012,5/21/2012,29
6/21/2012,5/22/2012,36
6/21/2012,5/23/2012,41
6/21/2012,5/24/2012,43
6/21/2012,5/25/2012,45
6/21/2012,5/26/2012,45
6/21/2012,5/27/2012,45
6/21/2012,5/28/2012,45
6/21/2012,5/29/2012,48
6/21/2012,5/30/2012,49
6/21/2012,5/31/2012,51
6/21/2012,6/1/2012,51
6/21/2012,6/2/2012,51
6/21/2012,6/3/2012,56
6/21/2012,6/4/2012,60
6/21/2012,6/5/2012,60
6/21/2012,6/6/2012,61
6/21/2012,6/7/2012,61
6/21/2012,6/8/2012,67
6/21/2012,6/9/2012,67
6/21/2012,6/10/2012,67
6/21/2012,6/11/2012,67
6/21/2012,6/12/2012,75
6/21/2012,6/13/2012,85
6/21/2012,6/14/2012,92
6/21/2012,6/15/2012,98
6/21/2012,6/16/2012,98
6/21/2012,6/17/2012,100
6/21/2012,6/18/2012,107
6/21/2012,6/19/2012,126
6/21/2012,6/20/2012,137
6/21/2012,6/21/2012,166
6/22/2012,4/23/2012,0
6/22/2012,4/24/2012,0
6/22/2012,4/25/2012,0
6/22/2012,4/26/2012,0
6/22/2012,4/27/2012,0
6/22/2012,4/28/2012,0
6/22/2012,4/29/2012,0
6/22/2012,4/30/2012,0
6/22/2012,5/1/2012,0
6/22/2012,5/2/2012,0
6/22/2012,5/3/2012,0
6/22/2012,5/4/2012,2
6/22/2012,5/5/2012,2
6/22/2012,5/6/2012,4
6/22/2012,5/7/2012,4
6/22/2012,5/8/2012,5
6/22/2012,5/9/2012,9
6/22/2012,5/10/2012,9
6/22/2012,5/11/2012,14
6/22/2012,5/12/2012,14
6/22/2012,5/13/2012,15
6/22/2012,5/14/2012,15
6/22/2012,5/15/2012,15
6/22/2012,5/16/2012,15
6/22/2012,5/17/2012,17
6/22/2012,5/18/2012,20
6/22/2012,5/19/2012,22
6/22/2012,5/20/2012,22
6/22/2012,5/21/2012,28
6/22/2012,5/22/2012,35
6/22/2012,5/23/2012,38
6/22/2012,5/24/2012,40
6/22/2012,5/25/2012,42
6/22/2012,5/26/2012,42
6/22/2012,5/27/2012,42
6/22/2012,5/28/2012,42
6/22/2012,5/29/2012,45
6/22/2012,5/30/2012,45
6/22/2012,5/31/2012,47
6/22/2012,6/1/2012,48
6/22/2012,6/2/2012,48
6/22/2012,6/3/2012,53
6/22/2012,6/4/2012,55
6/22/2012,6/5/2012,58
6/22/2012,6/6/2012,62
6/22/2012,6/7/2012,67
6/22/2012,6/8/2012,74
6/22/2012,6/9/2012,74
6/22/2012,6/10/2012,77
6/22/2012,6/11/2012,85
6/22/2012,6/12/2012,92
6/22/2012,6/13/2012,103
6/22/2012,6/14/2012,111
6/22/2012,6/15/2012,115
6/22/2012,6/16/2012,115
6/22/2012,6/17/2012,117
6/22/2012,6/18/2012,125
6/22/2012,6/19/2012,140
6/22/2012,6/20/2012,142
6/22/2012,6/21/2012,157
6/22/2012,6/22/2012,202
6/23/2012,4/24/2012,0
6/23/2012,4/25/2012,0
6/23/2012,4/26/2012,0
6/23/2012,4/27/2012,0
6/23/2012,4/28/2012,0
6/23/2012,4/29/2012,0
6/23/2012,4/30/2012,0
6/23/2012,5/1/2012,0
6/23/2012,5/2/2012,0
6/23/2012,5/3/2012,0
6/23/2012,5/4/2012,2
6/23/2012,5/5/2012,2
6/23/2012,5/6/2012,4
6/23/2012,5/7/2012,7
6/23/2012,5/8/2012,8
6/23/2012,5/9/2012,12
6/23/2012,5/10/2012,12
6/23/2012,5/11/2012,17
6/23/2012,5/12/2012,17
6/23/2012,5/13/2012,18
6/23/2012,5/14/2012,18
6/23/2012,5/15/2012,18
6/23/2012,5/16/2012,18
6/23/2012,5/17/2012,20
6/23/2012,5/18/2012,23
6/23/2012,5/19/2012,25
6/23/2012,5/20/2012,27
6/23/2012,5/21/2012,36
6/23/2012,5/22/2012,47
6/23/2012,5/23/2012,47
6/23/2012,5/24/2012,47
6/23/2012,5/25/2012,47
6/23/2012,5/26/2012,47
6/23/2012,5/27/2012,47
6/23/2012,5/28/2012,47
6/23/2012,5/29/2012,50
6/23/2012,5/30/2012,50
6/23/2012,5/31/2012,50
6/23/2012,6/1/2012,53
6/23/2012,6/2/2012,53
6/23/2012,6/3/2012,55
6/23/2012,6/4/2012,57
6/23/2012,6/5/2012,60
6/23/2012,6/6/2012,64
6/23/2012,6/7/2012,67
6/23/2012,6/8/2012,75
6/23/2012,6/9/2012,76
6/23/2012,6/10/2012,79
6/23/2012,6/11/2012,80
6/23/2012,6/12/2012,87
6/23/2012,6/13/2012,93
6/23/2012,6/14/2012,102
6/23/2012,6/15/2012,103
6/23/2012,6/16/2012,103
6/23/2012,6/17/2012,105
6/23/2012,6/18/2012,114
6/23/2012,6/19/2012,128
6/23/2012,6/20/2012,145
6/23/2012,6/21/2012,165
6/23/2012,6/22/2012,193
6/23/2012,6/23/2012,238
6/24/2012,4/25/2012,0
6/24/2012,4/26/2012,0
6/24/2012,4/27/2012,0
6/24/2012,4/28/2012,0
6/24/2012,4/29/2012,0
6/24/2012,4/30/2012,0
6/24/2012,5/1/2012,0
6/24/2012,5/2/2012,0
6/24/2012,5/3/2012,0
6/24/2012,5/4/2012,2
6/24/2012,5/5/2012,2
6/24/2012,5/6/2012,2
6/24/2012,5/7/2012,2
6/24/2012,5/8/2012,3
6/24/2012,5/9/2012,11
6/24/2012,5/10/2012,11
6/24/2012,5/11/2012,16
6/24/2012,5/12/2012,17
6/24/2012,5/13/2012,18
6/24/2012,5/14/2012,18
6/24/2012,5/15/2012,18
6/24/2012,5/16/2012,18
6/24/2012,5/17/2012,18
6/24/2012,5/18/2012,21
6/24/2012,5/19/2012,25
6/24/2012,5/20/2012,25
6/24/2012,5/21/2012,33
6/24/2012,5/22/2012,33
6/24/2012,5/23/2012,33
6/24/2012,5/24/2012,33
6/24/2012,5/25/2012,33
6/24/2012,5/26/2012,33
6/24/2012,5/27/2012,33
6/24/2012,5/28/2012,33
6/24/2012,5/29/2012,35
6/24/2012,5/30/2012,35
6/24/2012,5/31/2012,38
6/24/2012,6/1/2012,38
6/24/2012,6/2/2012,39
6/24/2012,6/3/2012,41
6/24/2012,6/4/2012,42
6/24/2012,6/5/2012,46
6/24/2012,6/6/2012,51
6/24/2012,6/7/2012,55
6/24/2012,6/8/2012,62
6/24/2012,6/9/2012,62
6/24/2012,6/10/2012,62
6/24/2012,6/11/2012,72
6/24/2012,6/12/2012,80
6/24/2012,6/13/2012,90
6/24/2012,6/14/2012,90
6/24/2012,6/15/2012,96
6/24/2012,6/16/2012,96
6/24/2012,6/17/2012,96
6/24/2012,6/18/2012,115
6/24/2012,6/19/2012,131
6/24/2012,6/20/2012,152
6/24/2012,6/21/2012,170
6/24/2012,6/22/2012,183
6/24/2012,6/23/2012,194
6/24/2012,6/24/2012,217
6/25/2012,4/26/2012,1
6/25/2012,4/27/2012,1
6/25/2012,4/28/2012,1
6/25/2012,4/29/2012,1
6/25/2012,4/30/2012,1
6/25/2012,5/1/2012,2
6/25/2012,5/2/2012,2
6/25/2012,5/3/2012,2
6/25/2012,5/4/2012,4
6/25/2012,5/5/2012,4
6/25/2012,5/6/2012,4
6/25/2012,5/7/2012,4
6/25/2012,5/8/2012,7
6/25/2012,5/9/2012,15
6/25/2012,5/10/2012,15
6/25/2012,5/11/2012,20
6/25/2012,5/12/2012,21
6/25/2012,5/13/2012,23
6/25/2012,5/14/2012,24
6/25/2012,5/15/2012,27
6/25/2012,5/16/2012,27
6/25/2012,5/17/2012,29
6/25/2012,5/18/2012,32
6/25/2012,5/19/2012,36
6/25/2012,5/20/2012,36
6/25/2012,5/21/2012,44
6/25/2012,5/22/2012,45
6/25/2012,5/23/2012,45
6/25/2012,5/24/2012,46
6/25/2012,5/25/2012,52
6/25/2012,5/26/2012,52
6/25/2012,5/27/2012,52
6/25/2012,5/28/2012,52
6/25/2012,5/29/2012,54
6/25/2012,5/30/2012,56
6/25/2012,5/31/2012,60
6/25/2012,6/1/2012,67
6/25/2012,6/2/2012,68
6/25/2012,6/3/2012,70
6/25/2012,6/4/2012,79
6/25/2012,6/5/2012,90
6/25/2012,6/6/2012,102
6/25/2012,6/7/2012,109
6/25/2012,6/8/2012,123
6/25/2012,6/9/2012,124
6/25/2012,6/10/2012,124
6/25/2012,6/11/2012,129
6/25/2012,6/12/2012,137
6/25/2012,6/13/2012,143
6/25/2012,6/14/2012,154
6/25/2012,6/15/2012,160
6/25/2012,6/16/2012,160
6/25/2012,6/17/2012,160
6/25/2012,6/18/2012,197
6/25/2012,6/19/2012,225
6/25/2012,6/20/2012,275
6/25/2012,6/21/2012,299
6/25/2012,6/22/2012,324
6/25/2012,6/23/2012,332
6/25/2012,6/24/2012,336
6/25/2012,6/25/2012,353
6/26/2012,4/27/2012,0
6/26/2012,4/28/2012,0
6/26/2012,4/29/2012,0
6/26/2012,4/30/2012,0
6/26/2012,5/1/2012,1
6/26/2012,5/2/2012,1
6/26/2012,5/3/2012,1
6/26/2012,5/4/2012,3
6/26/2012,5/5/2012,3
6/26/2012,5/6/2012,3
6/26/2012,5/7/2012,3
6/26/2012,5/8/2012,6
6/26/2012,5/9/2012,10
6/26/2012,5/10/2012,10
6/26/2012,5/11/2012,15
6/26/2012,5/12/2012,15
6/26/2012,5/13/2012,17
6/26/2012,5/14/2012,18
6/26/2012,5/15/2012,21
6/26/2012,5/16/2012,21
6/26/2012,5/17/2012,23
6/26/2012,5/18/2012,26
6/26/2012,5/19/2012,30
6/26/2012,5/20/2012,30
6/26/2012,5/21/2012,38
6/26/2012,5/22/2012,39
6/26/2012,5/23/2012,39
6/26/2012,5/24/2012,39
6/26/2012,5/25/2012,50
6/26/2012,5/26/2012,50
6/26/2012,5/27/2012,50
6/26/2012,5/28/2012,50
6/26/2012,5/29/2012,58
6/26/2012,5/30/2012,60
6/26/2012,5/31/2012,62
6/26/2012,6/1/2012,73
6/26/2012,6/2/2012,73
6/26/2012,6/3/2012,75
6/26/2012,6/4/2012,85
6/26/2012,6/5/2012,99
6/26/2012,6/6/2012,112
6/26/2012,6/7/2012,135
6/26/2012,6/8/2012,152
6/26/2012,6/9/2012,157
6/26/2012,6/10/2012,157
6/26/2012,6/11/2012,172
6/26/2012,6/12/2012,187
6/26/2012,6/13/2012,191
6/26/2012,6/14/2012,192
6/26/2012,6/15/2012,195
6/26/2012,6/16/2012,195
6/26/2012,6/17/2012,195
6/26/2012,6/18/2012,212
6/26/2012,6/19/2012,235
6/26/2012,6/20/2012,263
6/26/2012,6/21/2012,281
6/26/2012,6/22/2012,323
6/26/2012,6/23/2012,336
6/26/2012,6/24/2012,336
6/26/2012,6/25/2012,341
6/26/2012,6/26/2012,350
6/27/2012,4/28/2012,0
6/27/2012,4/29/2012,0
6/27/2012,4/30/2012,0
6/27/2012,5/1/2012,0
6/27/2012,5/2/2012,0
6/27/2012,5/3/2012,0
6/27/2012,5/4/2012,2
6/27/2012,5/5/2012,2
6/27/2012,5/6/2012,2
6/27/2012,5/7/2012,2
6/27/2012,5/8/2012,3
